#,id,quantity,name,item_type,price,vat_rate,product_category,organization_name,organization_country,organization_municipality,organization_street,organization_category,unit_municipality,unit_name,unit_street,issue_date,created_date,last_modified_date,tax_base_basic,tax_base_reduced,vat_rate_basic,vat_rate_reduced,fs_receipt_category,user,transaction
76,256,1,Znojmia uhorky660g,K,1.19,20,basic/canned-fruits-vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:19:42,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
77,257,1,Zemiaky nesk.2kg A,K,0.77,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
78,258,1,Olej repkový,K,1.29,20,basic/oil-acid-grease,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
79,259,2,Špagety semolínové,K,0.49,20,basic/pasta,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
80,260,1,Tort.Wraps 6x25cm,K,1.49,20,pastry/other,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:19:19,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
81,261,1,Mrkva sáčok 1kg,K,0.55,20,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
82,262,1,Fusilli cícer,K,1.49,20,basic/pasta,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
83,263,1,Ľadový šalát,K,1.19,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:17:00,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
84,264,2,Ovsená kaša jahoda,K,0.39,20,basic/morning,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
85,265,2,Ovsená kaša malina,K,0.39,20,basic/morning,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
86,266,0.416,Cuketa,K,1.201923077,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:17:14,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
87,267,0.814,Tekv. Hokkaido Bio,K,2.985257985,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:21:11,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
88,268,1,Suš.paradajky,K,1.99,20,basic/canned-fruits-vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
89,269,2,Kaleráb,K,0.59,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
90,270,0.882,Kel,K,1.292517007,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:18:57,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
91,271,1,Vanilínový cukor,K,0.29,20,basic/sugar-flour-rice,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:19:24,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
92,272,1,Mandle praž.sol.,K,1.99,20,snacks/salty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
93,273,1,Bio Kešu oriešky,K,2.99,20,fruits-veg/dried-nuts,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:20:04,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
94,274,2,Chrumky araš.100g,K,0.25,20,snacks/salty,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:21:17,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
95,275,1,Brusnice sušené,K,1.69,20,fruits-veg/dried-nuts,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:21:00,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
96,276,1,Horká čokoláda,K,0.99,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
97,277,1,Čokoládová poleva,K,0.99,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
98,278,2,Makovka,K,0.24,20,pastry/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:17:51,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
99,279,1,Brokolica 750g,K,0.89,10,fruits-veg/vegetable,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:20:10,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
100,280,1,Pesto Genovese190g,K,1.29,20,basic/sauces,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:20:39,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
101,281,1,Green Day mango,K,0.79,20,dairy/joghurts,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 20:11:07,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
102,282,2,Cottage Natur 180g,K,0.59,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:17:31,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
103,283,1,Gouda syr,K,1.59,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
104,284,1,Gouda plátkový syr,K,1.09,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
105,285,2,Kinder Mliečny rez,K,0.49,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
106,286,1,Brie zrejúci syr,K,1.29,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
107,287,1,Smoothie Antioxid.,K,0.99,20,drinks/juice,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:17:47,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
108,288,2,Zázvorový shot,K,0.79,20,drinks/non-alcoholic,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:19:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
109,289,1,Strúhaný syr Eidam,K,1.49,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
110,290,1,Tvaroh hrudk.250g,K,0.99,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:17:38,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
111,291,1,Kokosový krém,K,1.29,20,basic/oil-acid-grease,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 20:07:15,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
112,292,1,Čerst.droždie 42g,K,0.11,20,basic/baking,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:18:29,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
113,293,1,Franc. kozí syr,K,1.79,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:20:21,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
114,294,1,"Slanina,krájaná     ",K,2.49,20,meat/smoked,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
115,295,1,Syr balkánsk. typu,K,0.89,20,dairy/cheese,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
116,296,2,Kinder Pingui,K,0.69,20,snacks/sweet,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-21 19:47:33,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
117,297,1,Hera Margarín,K,0.39,20,dairy/butter,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:18:47,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
118,298,1,Jahody 500g,K,1.29,20,fruits-veg/fruit,"Lidl Slovenská republika, v.o.s.",Slovensko,Bratislava - mestská časť Ružinov,Ružinovská,Stravovanie/Potraviny,Bratislava,,Galvániho II.,31.03.2021 12:51:04,2021-04-21 19:47:32,2021-04-22 8:20:55,36.12,12.12,20,10,Stravovanie/Potraviny,1,3
119,299,1,Maxi hambur.žem.300g,K,1.19,20,pastry/other,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:05:06,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
120,300,1,Hamb.so sezam.300g,K,1.19,20,pastry/other,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:04:13,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
121,301,1,Creme VEGA 150g,K,1.09,20,basic/baking,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:04:01,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
122,302,1,Bryndza 125 g,K,1.29,20,dairy/cheese,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:06:17,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
123,303,3,Plant nat 300ml,K,1.29,20,home/plants-garden,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:04:27,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
124,304,2,Cottage biely 180g,K,0.99,20,dairy/joghurts,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
125,305,1,Spice Dóza 550 ml,K,1.29,20,home/accessories,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:06:43,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
126,306,0.428,Hliva ústricová,K,4.392523364,10,fruits-veg/vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:06:11,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
127,307,1.178,Banány,K,0.882852292,20,fruits-veg/fruit,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
128,308,0.352,Paprika biela,K,2.982954545,10,fruits-veg/vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
129,309,1,Citróny 500g,K,1.09,20,fruits-veg/fruit,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:06:34,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
130,310,1,Cibuľka lahôdková,K,0.79,10,fruits-veg/vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:05:41,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
131,311,1,Čučoriedky 300g (ks),K,2.79,20,fruits-veg/fruit,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
132,312,1,Parad. miniroma 500g,K,2.59,10,fruits-veg/vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
133,313,2,Orion Kaštany 45g,K,0.49,20,snacks/sweet,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
134,314,1,Lay´s chips 140g,K,1.29,20,snacks/salty,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:13:20,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
135,315,1,Lays wawy 130g,K,1.19,20,snacks/salty,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:05:47,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
136,316,2,K.Repkový olej 1l,K,1.29,20,basic/oil-acid-grease,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
137,317,1,K.Olivy čierne 330g,K,0.99,20,basic/canned-fruits-vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:05:19,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
138,318,3,Giana cícer 400 g,K,0.52,20,basic/canned-fruits-vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:04:48,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
139,319,5,K.Červ.fazu.420g,K,0.55,20,basic/canned-fruits-vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:04:37,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
140,320,1,Sója granulát 90g,K,0.59,20,basic/wheat-legumes,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:03:42,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
141,321,1,jazmínová ryža 1kg,K,1.99,20,basic/sugar-flour-rice,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:13:15,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
142,322,1,Kfav.kokos-mango100g,K,1.99,20,basic/canned-fruits-vegetable,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-21 19:48:21,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
143,323,2,Rasca drvená 30g,K,0.19,20,basic/spices,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:06:48,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
144,324,1,Bohat.buj.zel.112g,K,1.19,20,basic/flavoring,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:05:24,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
145,325,1,Klíč.faz.Mungo200g,K,0.99,20,basic/wheat-legumes,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:12:59,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
146,326,1,Tofu natur 180g,K,0.65,20,basic/soy-products,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:05:32,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
147,327,1,Tempeh marinov. 200g,K,1.99,20,basic/soy-products,Kaufland Slovenská republika v.o.s.,Slovensko,Bratislava - mestská časť Nové Mesto,Trnavská cesta,Stravovanie/Potraviny,Bratislava,,Ivanská cesta,08.04.2021 12:06:42,2021-04-21 19:48:21,2021-04-22 8:12:32,36.21,5.74,20,10,Stravovanie/Potraviny,1,4
